"","Feature","Comparison","Estimate","P","FDR","Gene","Color","invert_P"
"183","Acp6","NeuN vs pSyn",0.246604305443554,0.0758191724074468,0.121890786957523,"Acp6","NS or FC < 0.5",1.12022096035855
"184","Acsbg1","NeuN vs pSyn",0.537352736975426,0.000443747092303912,0.00176386052748167,"Acsbg1","Enriched in pSyn FDR < 0.01",3.35286447968446
"185","Acsf3","NeuN vs pSyn",0.302295698072442,0.0134089318863269,0.0284924034790601,"Acsf3","NS or FC < 0.5",1.87260581531389
"186","Acsl1","NeuN vs pSyn",0.576067501006737,7.29739390673655e-05,0.000418349961594954,"Acsl1","Enriched in pSyn FDR < 0.01",4.13683221029045
"187","Acsl3","NeuN vs pSyn",-0.325545711344278,0.0176693663292569,0.0360042230006397,"Acsl3","NS or FC < 0.5",-1.75277902517584
"188","Acsl4","NeuN vs pSyn",0.417035641466979,0.0028307399120031,0.00790350281364276,"Acsl4","NS or FC < 0.5",2.54810003171962
"189","Acsl5","NeuN vs pSyn",-0.137876751628499,0.330578890175895,0.416740654770365,"Acsl5","NS or FC < 0.5",-0.480724882684819
"190","Acsl6","NeuN vs pSyn",-0.520369963063219,0.00052087497775353,0.00200601254220083,"Acsl6","Enriched in NeuN FDR < 0.01",-3.2832665050833
"191","Acss2","NeuN vs pSyn",0.118841725793456,0.435274319417181,0.523035440342363,"Acss2","NS or FC < 0.5",0.361236954860538
"192","Actb","NeuN vs pSyn",-0.307490438842779,0.000231093647238427,0.00103568011051547,"Actb","NS or FC < 0.5",-3.63621199310686
"193","Actg1","NeuN vs pSyn",-0.547020822560042,9.09641111667255e-08,1.62744701859676e-06,"Actg1","Enriched in NeuN FDR < 0.01",-7.04112991972891
"194","Actl6b","NeuN vs pSyn",-0.384615681668467,0.00333087369452416,0.00904083661132308,"Actl6b","NS or FC < 0.5",-2.47744183527976
"195","Actn1","NeuN vs pSyn",-0.236254886151682,0.0865617143375553,0.136465728326612,"Actn1","NS or FC < 0.5",-1.0626741510364
"196","Actn4","NeuN vs pSyn",-0.411109966087502,0.00251543616139307,0.00715809943879887,"Actn4","NS or FC < 0.5",-2.59938670004625
"197","Actr10","NeuN vs pSyn",-0.356021705313474,0.00263813566047774,0.00746260353550919,"Actr10","NS or FC < 0.5",-2.57870287555158
"198","Actr1a","NeuN vs pSyn",-0.873806812208446,6.00536122304908e-08,1.1422829189526e-06,"Actr1a","Enriched in NeuN FDR < 0.01",-7.22146086462098
"199","Actr1b","NeuN vs pSyn",-0.819587819868706,1.2149456234261e-08,2.991017359034e-07,"Actr1b","Enriched in NeuN FDR < 0.01",-7.91544315908168
"200","Actr2","NeuN vs pSyn",-0.614019171348977,0.000111480068485108,0.000586959451493562,"Actr2","Enriched in NeuN FDR < 0.01",-3.95280277316025
"201","Actr3","NeuN vs pSyn",-0.744941655992422,3.91227674187116e-07,5.70119683271063e-06,"Actr3","Enriched in NeuN FDR < 0.01",-6.4075704322033
"202","Actr3b","NeuN vs pSyn",-0.298909158709328,0.0250717634161877,0.0483095292099073,"Actr3b","NS or FC < 0.5",-1.60081511897412
"203","Actr8","NeuN vs pSyn",-0.0243308779590387,0.854823883670909,0.889682500744921,"Actr8","NS or FC < 0.5",-0.0681233522057008
"204","Acvr1","NeuN vs pSyn",0.207605346036942,0.057820070243724,0.0971192293459836,"Acvr1","NS or FC < 0.5",1.23792138505479
"205","Acvr1b","NeuN vs pSyn",-0.280910813224541,0.0266404095605279,0.0509086506724555,"Acvr1b","NS or FC < 0.5",-1.57445910275586
"206","Acvr1c","NeuN vs pSyn",0.329996954911397,0.0430024174811288,0.0760922134629845,"Acvr1c","NS or FC < 0.5",1.36650712885756
"207","Acvr2a","NeuN vs pSyn",0.381670597348055,0.00261731469542961,0.0074060251403716,"Acvr2a","NS or FC < 0.5",2.58214405639265
"208","Acyp1","NeuN vs pSyn",-0.28256904455085,0.0145553030784707,0.0305191838742128,"Acyp1","NS or FC < 0.5",-1.83697874701411
"209","Acyp2","NeuN vs pSyn",0.0614828996614568,0.608101239242758,0.684890887130181,"Acyp2","NS or FC < 0.5",0.216024111542529
"210","Adam10","NeuN vs pSyn",-0.415839983933867,0.000351471403703616,0.00145934932558004,"Adam10","NS or FC < 0.5",-3.45411000412618
"211","Adam11","NeuN vs pSyn",-0.388564196282355,0.00723529245347504,0.0171802542226405,"Adam11","NS or FC < 0.5",-2.14054390982988
"212","Adam15","NeuN vs pSyn",-0.327207914417916,0.0056380384178115,0.0139141428858036,"Adam15","NS or FC < 0.5",-2.24887196915496
"213","Adam19","NeuN vs pSyn",0.407054606825434,0.00506894001807419,0.0127464161044532,"Adam19","NS or FC < 0.5",2.29508284785206
"214","Adam22","NeuN vs pSyn",-0.659324583414942,8.6205886844416e-06,7.38265580700757e-05,"Adam22","Enriched in NeuN FDR < 0.01",-5.06446307597633
"215","Adam23","NeuN vs pSyn",-0.932070143283073,3.42462672751723e-08,7.04817824216815e-07,"Adam23","Enriched in NeuN FDR < 0.01",-7.46538675819022
"216","Adam33","NeuN vs pSyn",0.770030773982277,1.75055671797176e-06,1.96964881032066e-05,"Adam33","Enriched in pSyn FDR < 0.01",5.75682381354613
"217","Adam9","NeuN vs pSyn",-0.015634146979413,0.909928849909301,0.930310123008059,"Adam9","NS or FC < 0.5",-0.040992565151249
"218","Adamts10","NeuN vs pSyn",0.42885965108307,0.00465515891746944,0.0118946156163282,"Adamts10","NS or FC < 0.5",2.3320654885168
"219","Adamts17","NeuN vs pSyn",0.533605009591959,7.84635856667501e-05,0.000445021027306395,"Adamts17","Enriched in pSyn FDR < 0.01",4.10533184915446
"220","Adap1","NeuN vs pSyn",-0.270312535464982,0.0416367618349849,0.0741257424983425,"Adap1","NS or FC < 0.5",-1.38052305370238
"221","Adar","NeuN vs pSyn",-0.619990605015131,0.000124029373613932,0.000640345937486787,"Adar","Enriched in NeuN FDR < 0.01",-3.90647544961404
"222","Adarb1","NeuN vs pSyn",-0.602429350576472,5.54674527874363e-06,5.18787200760339e-05,"Adarb1","Enriched in NeuN FDR < 0.01",-5.25596177761785
"223","Adck1","NeuN vs pSyn",0.324903038041903,0.0226830116038926,0.0444461092693927,"Adck1","NS or FC < 0.5",1.6442992850471
"224","Adck2","NeuN vs pSyn",0.249821596372247,0.0380365812858458,0.068540189851938,"Adck2","NS or FC < 0.5",1.41979852421133
"225","Adck5","NeuN vs pSyn",0.490977110771972,0.000166216095559937,0.000796409673624073,"Adck5","NS or FC < 0.5",3.77932692354587
"226","Adcy1","NeuN vs pSyn",-0.211318861005651,0.0404529243783906,0.0721888547815048,"Adcy1","NS or FC < 0.5",-1.39305007737703
"227","Adcy2","NeuN vs pSyn",-0.697845650863411,2.00986797179273e-07,3.16361622389326e-06,"Adcy2","Enriched in NeuN FDR < 0.01",-6.69683247044276
"228","Adcy3","NeuN vs pSyn",0.0195525509391817,0.89155416444714,0.916823243676952,"Adcy3","NS or FC < 0.5",0.0498522670641291
"229","Adcy5","NeuN vs pSyn",-0.181511116575505,0.143143998995423,0.208465391097079,"Adcy5","NS or FC < 0.5",-0.844226854123715
"230","Adcy6","NeuN vs pSyn",0.0502760929175744,0.721149992731915,0.782183695598181,"Adcy6","NS or FC < 0.5",0.141974396527516
"231","Adcy8","NeuN vs pSyn",0.35391818530886,0.00984643615529286,0.0220860354178428,"Adcy8","NS or FC < 0.5",2.00672093073657
"232","Adcy9","NeuN vs pSyn",-0.623731004497763,7.5658634416199e-06,6.62241636141099e-05,"Adcy9","Enriched in NeuN FDR < 0.01",-5.1211415016748
"233","Adcyap1","NeuN vs pSyn",0.836074276316727,3.31596842121305e-06,3.3929529655334e-05,"Adcyap1","Enriched in pSyn FDR < 0.01",5.47938961399577
"234","Adcyap1r1","NeuN vs pSyn",0.179462178483362,0.181824035788219,0.254379090019597,"Adcyap1r1","NS or FC < 0.5",0.740348706811477
"235","Add1","NeuN vs pSyn",-0.647879414901104,2.73574734514129e-05,0.000186406314203255,"Add1","Enriched in NeuN FDR < 0.01",-4.56292401355923
"236","Add2","NeuN vs pSyn",-0.356745692800228,0.0042353520946363,0.0109992544337565,"Add2","NS or FC < 0.5",-2.3731104799256
"237","Add3","NeuN vs pSyn",-0.0200281515147278,0.880221988261722,0.908730053543648,"Add3","NS or FC < 0.5",-0.0554077868052732
"238","Adgra1","NeuN vs pSyn",-0.663432824028726,2.534574142619e-06,2.71304660207559e-05,"Adgra1","Enriched in NeuN FDR < 0.01",-5.59609500005733
"239","Adgrb1","NeuN vs pSyn",-0.526826863976518,0.000724907411426798,0.00262191291522863,"Adgrb1","Enriched in NeuN FDR < 0.01",-3.13971746001421
"240","Adgrb2","NeuN vs pSyn",-0.438464256615526,2.83727649551789e-05,0.000191877194139252,"Adgrb2","NS or FC < 0.5",-4.54709833969709
"241","Adgrb3","NeuN vs pSyn",-0.290223712529793,0.0707100971884741,0.115131686447624,"Adgrb3","NS or FC < 0.5",-1.15051856583353
"242","Adgre1","NeuN vs pSyn",0.700792378163931,1.18959925387653e-05,9.472635069353e-05,"Adgre1","Enriched in pSyn FDR < 0.01",4.924599316878
"243","Adgrg1","NeuN vs pSyn",0.516424148569861,0.00259336702119483,0.00734977134143515,"Adgrg1","Enriched in pSyn FDR < 0.01",2.58613601620401
"244","Adgrl1","NeuN vs pSyn",-0.366178176968751,1.71819533251967e-05,0.000128509063156583,"Adgrl1","NS or FC < 0.5",-4.76492746506054
"245","Adgrl2","NeuN vs pSyn",-0.484151098649629,0.000992172515199531,0.00339042309940536,"Adgrl2","NS or FC < 0.5",-3.00341280780025
"246","Adgrl3","NeuN vs pSyn",-0.682087116976632,3.03852431154413e-06,3.16644373181098e-05,"Adgrl3","Enriched in NeuN FDR < 0.01",-5.51733728446815
"247","Adh5","NeuN vs pSyn",0.0393442022648928,0.768101661538939,0.818662087059611,"Adh5","NS or FC < 0.5",0.114581295432727
"248","Adi1","NeuN vs pSyn",0.247085389042578,0.0363438225782876,0.0658576889279639,"Adi1","NS or FC < 0.5",1.43956939630841
"249","Adig","NeuN vs pSyn",0.513492349209377,0.000715528835120878,0.00259526416110684,"Adig","Enriched in pSyn FDR < 0.01",3.14537285990344
"250","Adipor1","NeuN vs pSyn",-0.0193792111806378,0.870636837086087,0.9019841558391,"Adipor1","NS or FC < 0.5",-0.0601629615701123
"251","Adipor2","NeuN vs pSyn",0.662429928264627,0.000200947018720515,0.000920667502099318,"Adipor2","Enriched in pSyn FDR < 0.01",3.69691843268087
"252","Adnp","NeuN vs pSyn",0.0228713254055969,0.877208310675451,0.90671285744797,"Adnp","NS or FC < 0.5",0.0568972624671638
"253","Adnp2","NeuN vs pSyn",0.173683563445809,0.212989377338744,0.290302748272892,"Adnp2","NS or FC < 0.5",0.671642056083367
"254","Ado","NeuN vs pSyn",0.0900727558800155,0.469896525143094,0.55759326302441,"Ado","NS or FC < 0.5",0.327997766547083
"255","Adora1","NeuN vs pSyn",-0.738413689415071,8.79024293776673e-07,1.11232275830143e-05,"Adora1","Enriched in NeuN FDR < 0.01",-6.05599912207372
"256","Adprh","NeuN vs pSyn",-0.538029031325355,0.000130277760905505,0.000662013256344901,"Adprh","Enriched in NeuN FDR < 0.01",-3.88512971429768
"257","Adprs","NeuN vs pSyn",0.0792291285851968,0.586256753369665,0.664480932397491,"Adprs","NS or FC < 0.5",0.231912141403877
"258","Adprm","NeuN vs pSyn",0.413782899460845,0.00344289265538776,0.00927169452799655,"Adprm","NS or FC < 0.5",2.46307651778313
"259","Adra1a","NeuN vs pSyn",0.108401783637472,0.378072852212209,0.4649724172364,"Adra1a","NS or FC < 0.5",0.422424506339455
"260","Adra1b","NeuN vs pSyn",-0.239303658710868,0.0653921772626515,0.107754572600412,"Adra1b","NS or FC < 0.5",-1.18447420236176
"261","Adra1d","NeuN vs pSyn",0.34762681884252,0.0194666504886027,0.0391543159315506,"Adra1d","NS or FC < 0.5",1.71070876853433
"262","Adra2a","NeuN vs pSyn",0.547749812823858,0.000301124037167509,0.00129431763834845,"Adra2a","Enriched in pSyn FDR < 0.01",3.52125457563123
"263","Adrb1","NeuN vs pSyn",-0.0734425354138085,0.613401884483844,0.69000075028779,"Adrb1","NS or FC < 0.5",-0.21225489411865
"264","Adrm1","NeuN vs pSyn",-0.0507045344646933,0.694989974085727,0.761106234221019,"Adrm1","NS or FC < 0.5",-0.15802146048996
"265","Adsl","NeuN vs pSyn",0.0566999981332396,0.63453589292835,0.708678200145007,"Adsl","NS or FC < 0.5",0.1975438067295
"266","Adss","NeuN vs pSyn",-0.503254312439614,0.000145792328227939,0.000718027148427717,"Adss","Enriched in NeuN FDR < 0.01",-3.83626532852787
"267","Adssl1","NeuN vs pSyn",0.403108969487985,0.00814481590923974,0.0188688235230721,"Adssl1","NS or FC < 0.5",2.08911872725539
"268","Aebp2","NeuN vs pSyn",-0.161978053347686,0.275518262721234,0.358380003410071,"Aebp2","NS or FC < 0.5",-0.559849608659076
"269","Aen","NeuN vs pSyn",0.0506058479555695,0.715131952383934,0.777505748071586,"Aen","NS or FC < 0.5",0.145613817073084
"270","Afdn","NeuN vs pSyn",-0.157605739529251,0.32976144617955,0.416013804004378,"Afdn","NS or FC < 0.5",-0.481800120948108
"271","Aff2","NeuN vs pSyn",0.177634782754132,0.151138777813139,0.218311567952311,"Aff2","NS or FC < 0.5",0.820624094035379
"272","Aff3","NeuN vs pSyn",-0.594091758186588,2.26744923756127e-05,0.000161183350600835,"Aff3","Enriched in NeuN FDR < 0.01",-4.64446242691122
"273","Aff4","NeuN vs pSyn",-0.375498750863876,0.00695725015848167,0.0166072792962459,"Aff4","NS or FC < 0.5",-2.1575623806448
"274","Afg3l2","NeuN vs pSyn",-0.556668820616712,9.15287942141605e-06,7.75189978146268e-05,"Afg3l2","Enriched in NeuN FDR < 0.01",-5.03844225892697
"275","Aftph","NeuN vs pSyn",0.0346387447226765,0.819101392540773,0.86143418479873,"Aftph","NS or FC < 0.5",0.0866623357298605
"276","Agap1","NeuN vs pSyn",-0.0976794064667453,0.473151437511251,0.560719207491363,"Agap1","NS or FC < 0.5",-0.32499983611337
"277","Agap2","NeuN vs pSyn",-0.119497896670425,0.187920130207181,0.26153086512968,"Agap2","NS or FC < 0.5",-0.726026695313887
"278","Agap3","NeuN vs pSyn",-0.580026602781697,0.000389705482158188,0.00158531698842829,"Agap3","Enriched in NeuN FDR < 0.01",-3.40926348475311
"279","Agbl4","NeuN vs pSyn",-0.166792408190844,0.166010928407951,0.235983124318099,"Agbl4","NS or FC < 0.5",-0.779863321652429
"280","Agfg1","NeuN vs pSyn",0.181450751042514,0.245548068146427,0.327071619593538,"Agfg1","NS or FC < 0.5",0.609863478338107
"281","Agfg2","NeuN vs pSyn",0.117359256388772,0.341837341277914,0.428125918830878,"Agfg2","NS or FC < 0.5",0.466180498007444
"282","Aggf1","NeuN vs pSyn",0.0369104502262765,0.766005366044216,0.817392049392877,"Aggf1","NS or FC < 0.5",0.115768188023754
"283","Agk","NeuN vs pSyn",0.371305013176778,0.0116080154804664,0.025259735035167,"Agk","NS or FC < 0.5",1.93524202139418
"284","Ago1","NeuN vs pSyn",0.11120823777303,0.414035311490557,0.50124735887943,"Ago1","NS or FC < 0.5",0.382962617981706
"285","Ago2","NeuN vs pSyn",-0.201075925223929,0.101065240709605,0.155557827906522,"Ago2","NS or FC < 0.5",-0.995398185295781
"286","Ago3","NeuN vs pSyn",0.133553732253844,0.302193265951874,0.38782899969818,"Ago3","NS or FC < 0.5",0.519715217669154
"287","Agpat1","NeuN vs pSyn",-0.302637143359615,0.0182228442526028,0.036992061923299,"Agpat1","NS or FC < 0.5",-1.73938383664918
"288","Agpat3","NeuN vs pSyn",-0.521785100847452,1.05091422493537e-06,1.28137787075454e-05,"Agpat3","Enriched in NeuN FDR < 0.01",-5.97843272941176
"289","Agpat4","NeuN vs pSyn",0.0792919208207114,0.513234951386467,0.59810109451525,"Agpat4","NS or FC < 0.5",0.289683775762789
"290","Agpat5","NeuN vs pSyn",0.0991004494822727,0.447577519183894,0.53518566514379,"Agpat5","NS or FC < 0.5",0.349131735234782
"291","Agps","NeuN vs pSyn",0.326813297555398,0.0195504560506344,0.0392878937761303,"Agps","NS or FC < 0.5",1.70884310742597
"292","Agrn","NeuN vs pSyn",-0.190312114145967,0.180135674533405,0.2526821641685,"Agrn","NS or FC < 0.5",-0.74440026986376
"293","Agtpbp1","NeuN vs pSyn",-0.518704862106841,8.08800798877352e-05,0.000454730256244983,"Agtpbp1","Enriched in NeuN FDR < 0.01",-4.09215842845087
"294","Ahctf1","NeuN vs pSyn",0.0659752434841959,0.637215728658378,0.710858637909426,"Ahctf1","NS or FC < 0.5",0.195713512868967
"295","Ahcy","NeuN vs pSyn",0.323712540724354,0.0110121376818381,0.0241726588812943,"Ahcy","NS or FC < 0.5",1.95812836737599
"296","Ahcyl1","NeuN vs pSyn",-0.987073799448905,2.50250358120547e-14,4.20049521770685e-12,"Ahcyl1","Enriched in NeuN FDR < 0.01",-13.6016252923515
"297","Ahcyl2","NeuN vs pSyn",0.00417099084959124,0.975308650928318,0.98171943640122,"Ahcyl2","NS or FC < 0.5",0.0108579236015294
"298","Ahdc1","NeuN vs pSyn",-0.486158795651282,0.00089264808976538,0.00310912702044341,"Ahdc1","NS or FC < 0.5",-3.04931972005301
"299","Ahi1","NeuN vs pSyn",-0.406274983070822,0.00366577163516629,0.00974411495255293,"Ahi1","NS or FC < 0.5",-2.4358345935681
"300","Ahr","NeuN vs pSyn",0.407533246482486,0.00230845284744848,0.00667633529983898,"Ahr","NS or FC < 0.5",2.63667899193895
"301","Ahsa1","NeuN vs pSyn",-0.248463378893274,0.0176873439970332,0.0360327289770451,"Ahsa1","NS or FC < 0.5",-1.75233737760663
"302","Ahsa2","NeuN vs pSyn",0.100732706973322,0.388658606368973,0.475752676946711,"Ahsa2","NS or FC < 0.5",0.410431710932453
"303","AI413582","NeuN vs pSyn",-0.828714227037648,8.80174621651591e-09,2.25919821210856e-07,"AI413582","Enriched in NeuN FDR < 0.01",-8.05543115774032
"304","AI593442","NeuN vs pSyn",-0.196709426629971,0.232385996207565,0.312581133800112,"AI593442","NS or FC < 0.5",-0.633790046475437
"305","AI597479","NeuN vs pSyn",0.362137159965534,0.0083937244746264,0.0193166838075012,"AI597479","NS or FC < 0.5",2.07604529067769
"306","AI837181","NeuN vs pSyn",-0.178522116187296,0.185406064054412,0.25843008156921,"AI837181","NS or FC < 0.5",-0.731876065540494
"307","AI854703","NeuN vs pSyn",-0.0741225356831849,0.597451160668724,0.674999529403766,"AI854703","NS or FC < 0.5",-0.223697590830024
"308","Aida","NeuN vs pSyn",0.00828133777173384,0.950048516414021,0.961757797848816,"Aida","NS or FC < 0.5",0.0222542158975971
"309","Aif1","NeuN vs pSyn",0.787965825416924,1.15631257960518e-07,1.98240686086012e-06,"Aif1","Enriched in pSyn FDR < 0.01",6.93692474961139
"310","Aifm1","NeuN vs pSyn",0.329648208701107,0.0087256042050646,0.0199584389855085,"Aifm1","NS or FC < 0.5",2.05920449057621
"311","Aifm3","NeuN vs pSyn",-0.658980802495981,3.15407732763648e-05,0.000208464437858051,"Aifm3","Enriched in NeuN FDR < 0.01",-4.50112766339959
"312","Aig1","NeuN vs pSyn",-0.233903017916444,0.0506450088992892,0.0868928323974702,"Aig1","NS or FC < 0.5",-1.2954633482169
"313","Aimp1","NeuN vs pSyn",-0.25391391464303,0.0702639735969312,0.114545834387223,"Aimp1","NS or FC < 0.5",-1.15326729345058
"314","Aimp2","NeuN vs pSyn",-0.129577571347997,0.303492916027002,0.388999644815429,"Aimp2","NS or FC < 0.5",-0.517851441545192
"315","Aip","NeuN vs pSyn",-0.171271592879393,0.243596194145297,0.325122420619562,"Aip","NS or FC < 0.5",-0.613329501238703
"316","Ajap1","NeuN vs pSyn",0.0563344947655309,0.686484165044092,0.754089292543875,"Ajap1","NS or FC < 0.5",0.163369476072218
"317","Ajm1","NeuN vs pSyn",-0.0473170649106634,0.770037623436997,0.820048317745553,"Ajm1","NS or FC < 0.5",-0.113488055019855
"318","Ak1","NeuN vs pSyn",-0.970628871653107,1.37826488210254e-09,4.75290962205972e-08,"Ak1","Enriched in NeuN FDR < 0.01",-8.86066730943812
"319","Ak2","NeuN vs pSyn",0.127485838431678,0.330841282041882,0.417013251011217,"Ak2","NS or FC < 0.5",0.48038030491033
"320","Ak4","NeuN vs pSyn",0.481116198895022,0.00137444588408382,0.00441611613182691,"Ak4","NS or FC < 0.5",2.86187235491578
"321","Ak5","NeuN vs pSyn",-0.428680686270102,0.00180509511137673,0.00547650581977461,"Ak5","NS or FC < 0.5",-2.74349990995897
"322","Akain1","NeuN vs pSyn",0.24541946504369,0.0569060592842573,0.0959228070211315,"Akain1","NS or FC < 0.5",1.24484148802299
"323","Akap1","NeuN vs pSyn",0.133093099678484,0.384725019078637,0.471637934807233,"Akap1","NS or FC < 0.5",0.414849570141107
"324","Akap10","NeuN vs pSyn",-0.0105071912499949,0.940029518059828,0.953324356905438,"Akap10","NS or FC < 0.5",-0.0268585088160211
"325","Akap11","NeuN vs pSyn",-0.522839591017545,0.000158812396171879,0.000767720705945923,"Akap11","Enriched in NeuN FDR < 0.01",-3.79911560153783
"326","Akap14","NeuN vs pSyn",0.302546404467191,0.022540872806982,0.0441963510874745,"Akap14","NS or FC < 0.5",1.64702927161213
"327","Akap5","NeuN vs pSyn",-0.36266101667882,0.00238873816241353,0.00686240041252981,"Akap5","NS or FC < 0.5",-2.62183145211327
"328","Akap6","NeuN vs pSyn",-0.463437315033031,0.000719504282378879,0.00260863611207591,"Akap6","NS or FC < 0.5",-3.14296661686569
"329","Akap7","NeuN vs pSyn",0.122232878772984,0.293041233426951,0.377585217343482,"Akap7","NS or FC < 0.5",0.533071266369886
"330","Akap8","NeuN vs pSyn",0.0135890533728026,0.921160089357459,0.937872594922768,"Akap8","NS or FC < 0.5",0.0356648867600295
"331","Akap8l","NeuN vs pSyn",-0.816826074842059,4.56570746809697e-09,1.2890989679455e-07,"Akap8l","Enriched in NeuN FDR < 0.01",-8.34049191787013
