"","Feature","Comparison","Estimate","P","FDR","Gene","Color","invert_P"
"3982","CIZ1","NeuN vs pSyn",-0.0831976018147635,0.538270960392229,0.656039185253445,"CIZ1","NS or FC < 0.5",-0.26899904965042
"3983","FAM50B","NeuN vs pSyn",0.537915947685104,3.98281437771784e-05,0.00104224814373557,"FAM50B","Enriched in pSyn FDR < 0.01",4.39980993376426
"3984","DDAH1","NeuN vs pSyn",-0.266034659081169,0.315380902222318,0.447327034962757,"DDAH1","NS or FC < 0.5",-0.501164608757847
"3985","SERGEF","NeuN vs pSyn",-0.195765800680895,0.364847141895927,0.495051378962733,"SERGEF","NS or FC < 0.5",-0.437889051531882
"3986","INTS6","NeuN vs pSyn",0.277773055739547,0.0510037209592696,0.127450030206472,"INTS6","NS or FC < 0.5",1.29239813893874
"3987","EML2","NeuN vs pSyn",-0.111376822260451,0.291316796530213,0.423031532493055,"EML2","NS or FC < 0.5",-0.535634474417687
"3988","FBXL2","NeuN vs pSyn",-0.0295313538721198,0.78897762510375,0.854874849271524,"FBXL2","NS or FC < 0.5",-0.102935312927159
"3989","FBXL3","NeuN vs pSyn",-0.0471726918819227,0.877901772530055,0.917588181496051,"FBXL3","NS or FC < 0.5",-0.0565540741105831
"3990","FBXW2","NeuN vs pSyn",0.367216701678764,0.00973367439521042,0.0438550725370376,"FBXW2","NS or FC < 0.5",2.01172318559698
"3991","FBXO10","NeuN vs pSyn",0.343248399217312,0.153671361591448,0.270935318053363,"FBXO10","NS or FC < 0.5",0.81340706068287
"3992","FBXO2","NeuN vs pSyn",-0.00773939038261398,0.950784729568267,0.969266262773102,"FBXO2","NS or FC < 0.5",-0.0219178020358793
"3993","TSPAN17","NeuN vs pSyn",-0.101766295976478,0.387404763144862,0.515720224084346,"TSPAN17","NS or FC < 0.5",-0.411835043929728
"3994","FBXO3","NeuN vs pSyn",0.217063996598375,0.40599224374756,0.533278521205072,"FBXO3","NS or FC < 0.5",0.391482263294262
"3995","FKBP8","NeuN vs pSyn",-0.647064639212577,3.91518245227803e-05,0.00103295964024673,"FKBP8","Enriched in NeuN FDR < 0.01",-4.40724799448184
"3996","FOXD4L1","NeuN vs pSyn",0.320753177424525,0.0741567424072815,0.162751248136011,"FOXD4L1","NS or FC < 0.5",1.1298493563395
"3997","TIMM10B","NeuN vs pSyn",0.204775517276346,0.25705609770095,0.38938701943041,"TIMM10B","NS or FC < 0.5",0.589972089651586
"3998","KIAA1549L","NeuN vs pSyn",-0.800507171259812,0.000517953954370784,0.00627453797400439,"KIAA1549L","Enriched in NeuN FDR < 0.01",-3.28570884691795
"3999","RABGAP1","NeuN vs pSyn",-0.593912329667217,0.000202689777326034,0.00336759994466067,"RABGAP1","Enriched in NeuN FDR < 0.01",-3.69316815442909
"4000","GCA","NeuN vs pSyn",0.640485168982138,0.00290796986339578,0.0204784684526183,"GCA","Enriched in pSyn FDR < 0.05",2.53641009857941
"4001","B3GAT3","NeuN vs pSyn",0.104780639686747,0.625364823028543,0.729126046206927,"B3GAT3","NS or FC < 0.5",0.203866551609648
"4002","GNG3","NeuN vs pSyn",-0.0674284744072192,0.832475308451113,0.885824585919587,"GNG3","NS or FC < 0.5",-0.0796286389777506
"4003","GTF3C4","NeuN vs pSyn",0.811078305825852,0.000365128833851464,0.00487651102477708,"GTF3C4","Enriched in pSyn FDR < 0.01",3.43755386990393
"4004","TRIM32","NeuN vs pSyn",0.660666182353238,0.00527190056119201,0.0299495486967057,"TRIM32","Enriched in pSyn FDR < 0.05",2.2780327900174
"4005","OGA","NeuN vs pSyn",-0.818155166839262,0.0175941779797153,0.0642930203862421,"OGA","Enriched in NeuN P < 0.05",-1.75463101909382
"4006","MRAS","NeuN vs pSyn",0.0103237433585773,0.959840315492954,0.974800632135423,"MRAS","NS or FC < 0.5",0.0178010126569676
"4007","NEK1","NeuN vs pSyn",0.57108705167608,0.00172858356642643,0.0148083139988384,"NEK1","Enriched in pSyn FDR < 0.05",2.76230962013627
"4008","NUBP2","NeuN vs pSyn",0.252691553070495,0.234085921341666,0.363228037066511,"NUBP2","NS or FC < 0.5",0.630624705344338
"4009","GTPBP6","NeuN vs pSyn",-0.049861072438812,0.671505549311909,0.765185377534675,"GTPBP6","NS or FC < 0.5",-0.172950393977273
"4010","NT5C2","NeuN vs pSyn",0.124991182666455,0.453053211059373,0.577632770281896,"NT5C2","NS or FC < 0.5",0.343850787143199
"4011","PRDM2","NeuN vs pSyn",0.0613682410946455,0.857892080274518,0.902177251878172,"PRDM2","NS or FC < 0.5",0.0665673413926858
"4012","RAB3GAP1","NeuN vs pSyn",-0.261671722494119,0.445945793027739,0.57119579535839,"RAB3GAP1","NS or FC < 0.5",-0.350717928775946
"4013","RYBP","NeuN vs pSyn",0.105776318156418,0.503913746544466,0.624699068035306,"RYBP","NS or FC < 0.5",0.297643794120961
"4014","SCAP","NeuN vs pSyn",-0.340704653998883,0.0845915748312286,0.17819547762023,"SCAP","NS or FC < 0.5",-1.07267288975667
"4015","SIRT2","NeuN vs pSyn",-0.273655865625787,0.0770359946732988,0.16685635612819,"SIRT2","NS or FC < 0.5",-1.11330630553701
"4016","SIRT1","NeuN vs pSyn",0.528874246648583,0.0159296982683575,0.0604372892836976,"SIRT1","Enriched in pSyn P < 0.05",1.79779245028979
"4017","SIRT3","NeuN vs pSyn",-0.0953867180391996,0.465258954154296,0.58926406489193,"SIRT3","NS or FC < 0.5",-0.332305259890091
"4018","SIRT5","NeuN vs pSyn",0.238648758039231,0.224743499409099,0.353127299674399,"SIRT5","NS or FC < 0.5",0.648312861159078
"4019","SLC35A3","NeuN vs pSyn",0.411296271951335,0.00201664106020894,0.0162538379225555,"SLC35A3","NS or FC < 0.5",2.69537139452037
"4020","SNW1","NeuN vs pSyn",-0.295687294352804,0.0982075891889247,0.198509635841217,"SNW1","NS or FC < 0.5",-1.00785494993689
"4021","SEPHS2","NeuN vs pSyn",0.635827372519474,0.0098327925960632,0.044002002663236,"SEPHS2","Enriched in pSyn FDR < 0.05",2.00732312135198
"4022","RHOQ","NeuN vs pSyn",-0.183563281749922,0.256264818132599,0.388486487022806,"RHOQ","NS or FC < 0.5",-0.591311012776554
"4023","XRN2","NeuN vs pSyn",0.138454572017901,0.263251348677564,0.395497790388774,"XRN2","NS or FC < 0.5",0.579629395178664
"4024","HBP1","NeuN vs pSyn",0.793984125133099,0.0100048494005378,0.0445618435615607,"HBP1","Enriched in pSyn FDR < 0.05",1.99978944425992
"4025","HEY1","NeuN vs pSyn",0.548827889578705,8.09759738220909e-05,0.00171545406611774,"HEY1","Enriched in pSyn FDR < 0.01",4.09164382043396
"4026","HACL1","NeuN vs pSyn",-0.133396701074953,0.312480911616291,0.44475398325529,"HACL1","NS or FC < 0.5",-0.505176507065222
"4027","LAMP5","NeuN vs pSyn",0.349101038840284,0.154845285291978,0.272523899896931,"LAMP5","NS or FC < 0.5",0.810102013444744
"4028","HS2ST1","NeuN vs pSyn",0.543441621856839,0.00613558186390921,0.0329344788933755,"HS2ST1","Enriched in pSyn FDR < 0.05",2.21214424494965
"4029","RHBDD3","NeuN vs pSyn",0.471090085769054,0.0495593511569159,0.125076285006055,"RHBDD3","NS or FC < 0.5",1.30487438814778
"4030","HSPBP1","NeuN vs pSyn",0.498550236783143,0.0228886961473572,0.0754563723891986,"HSPBP1","NS or FC < 0.5",1.64037894616932
"4031","IL36RN","NeuN vs pSyn",0.457661563657831,0.0449594135351656,0.117038715440666,"IL36RN","NS or FC < 0.5",1.34717936247686
"4032","ZNF346","NeuN vs pSyn",-0.515980528793976,0.0526998175017603,0.130588052530291,"ZNF346",NA,-1.27819088873652
"4033","KCNH3","NeuN vs pSyn",-0.235395216585318,0.120045519486684,0.22767618811576,"KCNH3","NS or FC < 0.5",-0.920654044674192
"4034","ACAP2","NeuN vs pSyn",0.320691469742266,0.0482323428722657,0.122808283316861,"ACAP2","NS or FC < 0.5",1.31666164183544
"4035","CABIN1","NeuN vs pSyn",0.331501149415355,0.0163126200852143,0.0614832801721857,"CABIN1","NS or FC < 0.5",1.78747627825073
"4036","MAGI2","NeuN vs pSyn",0.273862605368133,0.0616803360906987,0.144090880933217,"MAGI2","NS or FC < 0.5",1.20985326851841
"4037","ADGRL2","NeuN vs pSyn",-0.490714038218262,0.0165693546363171,0.0620431080657219,"ADGRL2","NS or FC < 0.5",-1.78069440668896
"4038","AP2A2","NeuN vs pSyn",-0.150923604272899,0.576333755705478,0.688669996224343,"AP2A2","NS or FC < 0.5",-0.239325943168427
"4039","FAIM2","NeuN vs pSyn",-0.548247009862924,0.097115598032474,0.196919833324714,"FAIM2",NA,-1.01271101112809
"4040","EPB41L3","NeuN vs pSyn",-0.271927422305731,0.329875608410385,0.461868811319831,"EPB41L3","NS or FC < 0.5",-0.481649795774457
"4041","KDM2A","NeuN vs pSyn",-0.0767208350938654,0.750456623304258,0.826674874108596,"KDM2A","NS or FC < 0.5",-0.124674405091628
"4042","KIN","NeuN vs pSyn",0.695303646723202,0.00160345373129324,0.0140727607580134,"KIN","Enriched in pSyn FDR < 0.05",2.79494356740623
"4043","KPNA6","NeuN vs pSyn",-0.107221367024553,0.439998444998299,0.56551503667519,"KPNA6","NS or FC < 0.5",-0.356548858354384
"4044","LDOC1","NeuN vs pSyn",-0.460529168060377,0.0593190176869522,0.140978964113146,"LDOC1","NS or FC < 0.5",-1.22680604942836
"4045","LETM1","NeuN vs pSyn",0.367386898164468,0.00979003603121241,0.043948552480728,"LETM1","NS or FC < 0.5",2.00921570981812
"4046","SLC39A6","NeuN vs pSyn",-0.0231002543658562,0.879165445200658,0.91868569969273,"SLC39A6","NS or FC < 0.5",-0.0559293897992963
"4047","PLA2G15","NeuN vs pSyn",0.590191518928371,0.00550373592909748,0.030728834187325,"PLA2G15","Enriched in pSyn FDR < 0.05",2.25934241185231
"4048","LSM5","NeuN vs pSyn",0.530179938947303,0.000799571412065272,0.00870520723439672,"LSM5","Enriched in pSyn FDR < 0.01",3.097142742073
"4049","MAPK8IP2","NeuN vs pSyn",-0.637846285126257,0.00268470274299314,0.019613032827101,"MAPK8IP2","Enriched in NeuN FDR < 0.05",-2.57110379347448
"4050","MAPRE1","NeuN vs pSyn",0.121362631198926,0.51432291407148,0.633857484443159,"MAPRE1","NS or FC < 0.5",0.288764126596428
"4051","MAPRE3","NeuN vs pSyn",-0.534172663846548,0.103783535638091,0.206354034179375,"MAPRE3",NA,-0.983871538093227
"4052","PIGN","NeuN vs pSyn",0.2943210333239,0.0403546368481541,0.109158907418236,"PIGN","NS or FC < 0.5",1.39410655655853
"4053","DNAJB9","NeuN vs pSyn",0.101655460330376,0.80314808768643,0.864673513855424,"DNAJB9","NS or FC < 0.5",0.0952043703682887
"4054","MMD","NeuN vs pSyn",0.224058925517806,0.305991638748492,0.437982041084337,"MMD","NS or FC < 0.5",0.514290440495555
"4055","KAT6B","NeuN vs pSyn",0.354233472388105,0.0536367413182283,0.132132289107137,"KAT6B","NS or FC < 0.5",1.27053761543084
"4056","NNT","NeuN vs pSyn",0.0327348769340927,0.83074726792807,0.884642472632082,"NNT","NS or FC < 0.5",0.0805310783077101
"4057","NTSR2","NeuN vs pSyn",0.463676456414237,0.0663554222865792,0.15090507326464,"NTSR2","NS or FC < 0.5",1.17812358262738
"4058","FBXO9","NeuN vs pSyn",0.347551419322778,0.0313202217345757,0.0928274387109187,"FBXO9","NS or FC < 0.5",1.50417517197291
"4059","TTC33","NeuN vs pSyn",-0.424721548039256,0.120017122635089,0.22767253457971,"TTC33","NS or FC < 0.5",-0.920756789490291
"4060","OSTF1","NeuN vs pSyn",0.0167308162347707,0.937148057967251,0.959572672211467,"OSTF1","NS or FC < 0.5",0.0281917904584934
"4061","SMR3A","NeuN vs pSyn",0.675131279267134,0.000658275149742138,0.00746641271653195,"SMR3A","Enriched in pSyn FDR < 0.01",3.1815925394599
"4062","PFDN2","NeuN vs pSyn",-0.14298063092936,0.469355357707809,0.592706714380394,"PFDN2","NS or FC < 0.5",-0.328498220283144
"4063","CDK14","NeuN vs pSyn",-0.21941245086034,0.127384850487756,0.237716879810196,"CDK14","NS or FC < 0.5",-0.894882218317677
"4064","PHLDA3","NeuN vs pSyn",0.634699668002591,0.00414509115680407,0.02551562379713,"PHLDA3","Enriched in pSyn FDR < 0.05",2.38246591421825
"4065","PIP5K1C","NeuN vs pSyn",-0.268095836716523,0.199076729736998,0.323997730708275,"PIP5K1C","NS or FC < 0.5",-0.700979502089363
"4066","PITPNB","NeuN vs pSyn",0.14832609693113,0.217475019106891,0.345302314812325,"PITPNB","NS or FC < 0.5",0.662590622328245
"4067","PLXNB2","NeuN vs pSyn",0.413480154597215,0.0334121463832866,0.0967852349893794,"PLXNB2","NS or FC < 0.5",1.47609562455714
"4068","ICMT","NeuN vs pSyn",0.0997149525961924,0.516276523443987,0.635025283366867,"ICMT","NS or FC < 0.5",0.287117623104126
"4069","PRDM4","NeuN vs pSyn",0.525825066460119,0.00436787187481491,0.0263820688169123,"PRDM4","Enriched in pSyn FDR < 0.05",2.35973010951508
"4070","PICK1","NeuN vs pSyn",0.244043674109982,0.0679381597956241,0.153208209858984,"PICK1","NS or FC < 0.5",1.16788622080761
"4071","H2AZ2","NeuN vs pSyn",-0.137544053675941,0.598923767583306,0.70676510909324,"H2AZ2","NS or FC < 0.5",-0.222628452109539
"4072","QPCT","NeuN vs pSyn",0.371244635308321,0.340011198151478,0.471607210982239,"QPCT","NS or FC < 0.5",0.468506779383309
"4073","RAB3GAP2","NeuN vs pSyn",0.620864907772473,0.00196888464608002,0.016021170142795,"RAB3GAP2","Enriched in pSyn FDR < 0.05",2.70577972776155
"4074","PITPNC1","NeuN vs pSyn",0.650947367375188,6.99942190809776e-05,0.00154760996996269,"PITPNC1","Enriched in pSyn FDR < 0.01",4.15493782748441
"4075","RGS17","NeuN vs pSyn",0.384404249416216,0.0113038281805498,0.0483702617815467,"RGS17","NS or FC < 0.5",1.94677445243393
"4076","RLF","NeuN vs pSyn",0.345278713924561,0.0100147988867118,0.0445618435615607,"RLF","NS or FC < 0.5",1.99935776761536
"4077","RPS6KC1","NeuN vs pSyn",0.306818328345122,0.0789615136994059,0.169914430655139,"RPS6KC1","NS or FC < 0.5",1.10258453479386
"4078","SF3B3","NeuN vs pSyn",-0.179460506629798,0.111217684415572,0.21651953455372,"SF3B3","NS or FC < 0.5",-0.953826151301991
"4079","SEC14L2","NeuN vs pSyn",0.583208717301064,0.00727947730719336,0.0367218676358769,"SEC14L2","Enriched in pSyn FDR < 0.05",2.13789980348247
"4080","SEMA3E","NeuN vs pSyn",0.838467857352977,0.00311686655172369,0.0212857416931315,"SEMA3E","Enriched in pSyn FDR < 0.05",2.50628179159249
"4081","SLC17A5","NeuN vs pSyn",0.218836177971571,0.0702574053735563,0.156875374771017,"SLC17A5","NS or FC < 0.5",1.15330789286955
"4082","SHC2","NeuN vs pSyn",0.366721767601646,0.112144641146531,0.217429641764711,"SHC2","NS or FC < 0.5",0.950221474431399
"4083","SNAPIN","NeuN vs pSyn",0.368257024582848,0.00609285589712299,0.0328349959719015,"SNAPIN","NS or FC < 0.5",2.21517909330576
"4084","STAT5B","NeuN vs pSyn",0.262642646804696,0.0437853811592721,0.115132394787802,"STAT5B","NS or FC < 0.5",1.35867086533171
"4085","TIMM13","NeuN vs pSyn",0.206528258027648,0.114947900193745,0.221079358132023,"TIMM13","NS or FC < 0.5",0.939498957779641
"4086","TIMM9","NeuN vs pSyn",0.689259804949912,0.00345094064293592,0.0225372364995382,"TIMM9","Enriched in pSyn FDR < 0.05",2.46206251062074
"4087","PRPF6","NeuN vs pSyn",-0.130317931314645,0.293958558436097,0.425684110372283,"PRPF6","NS or FC < 0.5",-0.531713891054206
"4088","TNPO3","NeuN vs pSyn",-0.211502170602696,0.120558350529033,0.228368474935264,"TNPO3","NS or FC < 0.5",-0.918802702639671
"4089","DNAAF11","NeuN vs pSyn",0.460705829830259,0.000133903140926391,0.00246616898310041,"DNAAF11","NS or FC < 0.5",3.87320923575124
"4090","TXN2","NeuN vs pSyn",-0.466920418634248,0.0306727501056647,0.0914758403810062,"TXN2","NS or FC < 0.5",-1.51324728361417
"4091","UCK2","NeuN vs pSyn",0.297999271605909,0.0314954118590722,0.0931220479202063,"UCK2","NS or FC < 0.5",1.50175270809668
"4092","USP21","NeuN vs pSyn",0.101881742370334,0.412430066688734,0.539432938502099,"USP21","NS or FC < 0.5",0.384649681601349
"4093","WBP2","NeuN vs pSyn",-0.496321802747883,0.000219434118689422,0.00354765574219497,"WBP2","NS or FC < 0.5",-3.65869584528212
"4094","YWHAG","NeuN vs pSyn",-0.620423806312247,0.068651176145877,0.15424993887949,"YWHAG",NA,-1.16335201794232
"4095","ZNF281","NeuN vs pSyn",0.179875686310422,0.127699077801774,0.238199906348527,"ZNF281","NS or FC < 0.5",0.893812239048621
"4096","FLRT2","NeuN vs pSyn",-0.180051751180029,0.181641130728568,0.30406927655943,"FLRT2","NS or FC < 0.5",-0.74078580324955
"4097","PDCD6","NeuN vs pSyn",-0.155890675939698,0.326424007866959,0.458878807884594,"PDCD6","NS or FC < 0.5",-0.486217907207671
"4098","STK39","NeuN vs pSyn",0.120184072652451,0.531214988578668,0.649926047904001,"STK39","NS or FC < 0.5",0.274729679564037
"4099","ATXN10","NeuN vs pSyn",-0.280806235778304,0.231902661249184,0.361143362195226,"ATXN10","NS or FC < 0.5",-0.634694267493086
"4100","PRELID1","NeuN vs pSyn",-0.10610002042706,0.579011175732176,0.690621983424274,"PRELID1","NS or FC < 0.5",-0.237313053695751
"4101","DNAJC15","NeuN vs pSyn",0.248052479946268,0.282436594379763,0.41440415357563,"DNAJC15","NS or FC < 0.5",0.549079033868214
"4102","N6AMT1","NeuN vs pSyn",0.606939729146664,0.0142632206976476,0.0565947920511818,"N6AMT1","Enriched in pSyn P < 0.05",1.84578239781623
"4103","CFAP20","NeuN vs pSyn",-0.163433508829059,0.234158041166162,0.363274406939063,"CFAP20","NS or FC < 0.5",-0.630490923621262
"4104","VPS4A","NeuN vs pSyn",-0.430891525437398,0.0169075831459604,0.0628720320562329,"VPS4A","NS or FC < 0.5",-1.77191846817924
"4105","TBK1","NeuN vs pSyn",0.183773121125136,0.280718590179541,0.41244629213089,"TBK1","NS or FC < 0.5",0.551728825894044
"4106","SAP30BP","NeuN vs pSyn",0.50665045801242,0.0367176339443469,0.102835678787147,"SAP30BP","Enriched in pSyn P < 0.05",1.43512531216636
"4107","PPARGC1A","NeuN vs pSyn",0.380407770509,0.00389182904754683,0.0243597992366514,"PPARGC1A","NS or FC < 0.5",2.40984624480083
"4108","DDX25","NeuN vs pSyn",0.138351900068559,0.466123724050457,0.589884098118604,"DDX25","NS or FC < 0.5",0.331498792450382
"4109","GLS2","NeuN vs pSyn",-0.0432051098096445,0.841599387431896,0.891509136408025,"GLS2","NS or FC < 0.5",-0.0748945892966147
"4110","PRSS50","NeuN vs pSyn",0.542416627169431,0.000256960411003877,0.00389791268967257,"PRSS50","Enriched in pSyn FDR < 0.01",3.5901337817541
"4111","PCSK1N","NeuN vs pSyn",-0.544581755241737,0.00482206989964365,0.0281490925549521,"PCSK1N","Enriched in NeuN FDR < 0.05",-2.31676649847754
"4112","SLCO3A1","NeuN vs pSyn",-0.202893488893942,0.140431215163743,0.254981820059816,"SLCO3A1","NS or FC < 0.5",-0.85253634614802
"4113","FLRT1","NeuN vs pSyn",0.290219507103224,0.0406810107937544,0.109651323671915,"FLRT1","NS or FC < 0.5",1.39060826477839
"4114","FLRT3","NeuN vs pSyn",0.151832613040358,0.353110447442929,0.484309194459677,"FLRT3","NS or FC < 0.5",0.452089432820104
"4115","MAT2B","NeuN vs pSyn",-0.0290936828748082,0.865735115351945,0.90818242799635,"MAT2B","NS or FC < 0.5",-0.062614966571555
"4116","KIR3DL1","NeuN vs pSyn",-0.242819954471207,0.283137974909904,0.415149969689752,"KIR3DL1","NS or FC < 0.5",-0.548001878470339
"4117","CPSF1","NeuN vs pSyn",-0.258825248686809,0.158942611913776,0.277200979228145,"CPSF1","NS or FC < 0.5",-0.798759654472393
"4118","MYLPF","NeuN vs pSyn",0.273940034456091,0.186218006382587,0.309260682158068,"MYLPF","NS or FC < 0.5",0.729978327143597
"4119","TRA2A","NeuN vs pSyn",-0.778258958753391,4.93172887884458e-07,4.56105377278949e-05,"TRA2A","Enriched in NeuN FDR < 0.01",-6.30700080670287
"4120","FAM216A","NeuN vs pSyn",0.0135509986318118,0.957052402242764,0.97334843463285,"FAM216A","NS or FC < 0.5",0.0190642823048524
"4121","CCDC106","NeuN vs pSyn",0.101219333690833,0.666074392271551,0.761215233580602,"CCDC106","NS or FC < 0.5",0.176477262798538
"4122","EEF2K","NeuN vs pSyn",0.336463499787963,0.0084015127563359,0.0402923665921425,"EEF2K","NS or FC < 0.5",2.07564250886927
"4123","ZDHHC1","NeuN vs pSyn",0.640003503406691,0.000529798221587183,0.00636423813389855,"ZDHHC1","Enriched in pSyn FDR < 0.01",3.2758895038647
"4124","ST8SIA5","NeuN vs pSyn",-0.900555897850589,0.00121198529022135,0.0115825394235487,"ST8SIA5","Enriched in NeuN FDR < 0.05",-2.91650265113876
"4125","YPEL1","NeuN vs pSyn",0.456876820976534,0.00235255881920336,0.0179907414153546,"YPEL1","NS or FC < 0.5",2.6284595094369
"4126","PRRC2B","NeuN vs pSyn",-0.485257291954224,0.0368833517528709,0.103165433634616,"PRRC2B","NS or FC < 0.5",-1.43316961956976
"4127","ATG4B","NeuN vs pSyn",-0.582963740034497,0.0153528112166592,0.058943451404798,"ATG4B","Enriched in NeuN P < 0.05",-1.81381209027813
"4128","PARVB","NeuN vs pSyn",0.235162773371715,0.185683460909454,0.30896951969089,"PARVB","NS or FC < 0.5",0.731226777766107
"4129","PYCR2","NeuN vs pSyn",-0.187402792471964,0.170617836250291,0.291283050732187,"PYCR2","NS or FC < 0.5",-0.767975570002169
"4130","PAXBP1","NeuN vs pSyn",0.450726518060633,0.00214544163654566,0.0168674072357671,"PAXBP1","NS or FC < 0.5",2.66848329528695
"4131","NME7","NeuN vs pSyn",0.214281630801103,0.320408411726451,0.452517692817604,"NME7","NS or FC < 0.5",0.494296090844894
"4132","HILPDA","NeuN vs pSyn",0.404048150040087,0.0202767149288779,0.0702233053639011,"HILPDA","NS or FC < 0.5",1.6930024045569
"4133","EPN1","NeuN vs pSyn",-0.259099179714761,0.526029117688502,0.644834393883666,"EPN1","NS or FC < 0.5",-0.27899021534922
"4134","GMPPA","NeuN vs pSyn",0.173398314416429,0.337964563220314,0.469339651483979,"GMPPA","NS or FC < 0.5",0.471128834647474
"4135","SEC61A1","NeuN vs pSyn",0.240994003568898,0.070428295655739,0.157083692802969,"SEC61A1","NS or FC < 0.5",1.15225282128059
