genes,Asthma,cardiovascular,coronaryheart,DiabetesMellitus,LymphoidLeukemia,ReumatoidArthritis
SERPING1,0.0,1.0,0.0,0.0,0.0,0.0
SERPINH1,0.0,1.0,1.0,0.0,0.0,0.0
SERPINI1,0.0,1.0,0.0,0.0,0.0,0.0
SERTAD2,0.0,1.0,0.0,0.0,0.0,0.0
SESN1,1.0,0.0,0.0,0.0,0.0,0.0
SETBP1,0.0,1.0,0.0,1.0,0.0,0.0
SETD1B,0.0,1.0,1.0,0.0,0.0,0.0
SETD4,0.0,1.0,0.0,0.0,0.0,0.0
SETD5,0.0,1.0,0.0,1.0,0.0,0.0
SETD9,0.0,1.0,1.0,1.0,0.0,0.0
SF3A3,0.0,1.0,1.0,0.0,0.0,0.0
SF3B1,0.0,0.0,0.0,0.0,1.0,0.0
SFI1,0.0,0.0,0.0,1.0,0.0,0.0
SFSWAP,0.0,1.0,0.0,0.0,0.0,0.0
SFTPC,0.0,1.0,0.0,0.0,0.0,0.0
SFTPD,0.0,0.0,0.0,0.0,0.0,1.0
SGCA,0.0,1.0,0.0,0.0,0.0,0.0
SGCB,0.0,1.0,0.0,0.0,0.0,0.0
SGCD,0.0,1.0,0.0,0.0,0.0,0.0
SGCG,0.0,1.0,0.0,1.0,0.0,0.0
SGCZ,0.0,0.0,0.0,1.0,0.0,0.0
SGIP1,0.0,0.0,0.0,1.0,0.0,0.0
SGK1,0.0,1.0,0.0,0.0,0.0,0.0
SH2B3,1.0,1.0,1.0,1.0,1.0,1.0
SH3BP4,1.0,0.0,0.0,0.0,0.0,0.0
SH3PXD2A,0.0,1.0,0.0,0.0,0.0,1.0
SH3TC2,0.0,1.0,0.0,0.0,0.0,0.0
SHC4,0.0,0.0,0.0,1.0,0.0,0.0
SHH,0.0,1.0,0.0,0.0,0.0,0.0
SHOC1,0.0,1.0,1.0,0.0,0.0,0.0
SHOC2,0.0,1.0,0.0,1.0,0.0,0.0
SHQ1,0.0,0.0,0.0,1.0,0.0,0.0
SHROOM3,0.0,1.0,1.0,1.0,0.0,0.0
SIDT1,0.0,0.0,0.0,1.0,0.0,0.0
SIK1,0.0,1.0,0.0,0.0,0.0,0.0
SIK2,1.0,0.0,0.0,0.0,0.0,0.0
SIK3,0.0,1.0,0.0,0.0,0.0,0.0
SINHCAF,0.0,0.0,0.0,1.0,0.0,0.0
SIPA1,0.0,1.0,1.0,0.0,0.0,0.0
SIPA1L1,0.0,1.0,0.0,0.0,0.0,0.0
SIPA1L2,0.0,1.0,0.0,0.0,0.0,0.0
SIRPG,0.0,0.0,0.0,1.0,0.0,0.0
SIX3,0.0,0.0,0.0,1.0,0.0,0.0
SIX4,0.0,0.0,0.0,1.0,0.0,0.0
SKAP2,0.0,0.0,0.0,1.0,0.0,1.0
SKI,0.0,1.0,1.0,0.0,0.0,0.0
SKOR1,0.0,0.0,0.0,1.0,0.0,0.0
SLC12A2,0.0,1.0,0.0,1.0,0.0,0.0
SLC12A8,0.0,0.0,0.0,1.0,0.0,0.0
SLC15A2,1.0,0.0,0.0,0.0,0.0,0.0
SLC16A1,0.0,1.0,0.0,0.0,0.0,0.0
SLC16A11,0.0,0.0,0.0,1.0,0.0,0.0
SLC16A13,0.0,0.0,0.0,1.0,0.0,0.0
SLC17A1,0.0,1.0,0.0,0.0,0.0,1.0
SLC17A2,0.0,0.0,0.0,0.0,0.0,1.0
SLC17A3,0.0,1.0,0.0,0.0,0.0,0.0
SLC17A6,0.0,1.0,0.0,0.0,0.0,0.0
SLC18A1,0.0,1.0,1.0,0.0,0.0,0.0
SLC19A2,0.0,1.0,0.0,0.0,0.0,0.0
SLC1A2,0.0,0.0,0.0,1.0,0.0,0.0
SLC1A4,0.0,1.0,0.0,0.0,0.0,0.0
SLC22A1,0.0,1.0,1.0,0.0,0.0,0.0
SLC22A2,0.0,0.0,0.0,1.0,0.0,0.0
SLC22A3,0.0,1.0,1.0,1.0,0.0,0.0
SLC22A4,1.0,1.0,1.0,0.0,0.0,1.0
SLC22A5,0.0,1.0,0.0,0.0,0.0,0.0
SLC24A3,0.0,1.0,0.0,0.0,0.0,0.0
SLC24A4,0.0,0.0,0.0,0.0,1.0,0.0
SLC25A21,0.0,0.0,0.0,1.0,0.0,0.0
SLC25A26,0.0,1.0,0.0,0.0,0.0,0.0
SLC25A3,0.0,1.0,0.0,0.0,0.0,0.0
SLC25A32,0.0,1.0,0.0,0.0,0.0,0.0
SLC25A35,0.0,1.0,0.0,0.0,0.0,0.0
SLC25A37,0.0,1.0,0.0,1.0,0.0,0.0
SLC25A4,0.0,1.0,0.0,0.0,0.0,0.0
SLC25A46,1.0,0.0,0.0,0.0,0.0,0.0
SLC26A1,0.0,1.0,0.0,0.0,0.0,0.0
SLC26A3,0.0,0.0,0.0,0.0,0.0,1.0
SLC26A4,0.0,1.0,0.0,0.0,0.0,0.0
SLC26A7,0.0,0.0,0.0,1.0,0.0,0.0
SLC26A9,0.0,0.0,0.0,1.0,0.0,0.0
SLC27A6,0.0,1.0,0.0,0.0,0.0,0.0
SLC2A10,0.0,1.0,0.0,0.0,0.0,0.0
SLC2A12,0.0,1.0,1.0,0.0,0.0,0.0
SLC2A14,0.0,1.0,0.0,0.0,0.0,0.0
SLC2A2,0.0,0.0,0.0,1.0,0.0,0.0
SLC2A4,0.0,1.0,0.0,1.0,0.0,0.0
SLC30A5,0.0,1.0,0.0,0.0,0.0,0.0
SLC30A8,1.0,0.0,0.0,1.0,0.0,0.0
SLC35B1,0.0,1.0,0.0,0.0,0.0,0.0
SLC35C1,0.0,0.0,0.0,1.0,0.0,0.0
SLC35D3,0.0,0.0,0.0,1.0,0.0,0.0
SLC35F1,0.0,1.0,0.0,0.0,0.0,0.0
SLC35F3,0.0,1.0,0.0,0.0,0.0,0.0
SLC38A1,0.0,0.0,0.0,1.0,0.0,0.0
SLC38A10,0.0,1.0,0.0,0.0,0.0,0.0
SLC38A9,0.0,0.0,0.0,1.0,0.0,0.0
SLC39A10,0.0,0.0,0.0,1.0,0.0,0.0
SLC39A11,0.0,0.0,0.0,1.0,0.0,1.0
SLC39A13,0.0,1.0,0.0,0.0,0.0,0.0
SLC39A8,0.0,1.0,0.0,1.0,0.0,0.0
SLC43A2,0.0,0.0,0.0,1.0,0.0,0.0
SLC44A2,0.0,1.0,0.0,0.0,0.0,0.0
SLC44A3,0.0,1.0,0.0,0.0,0.0,0.0
SLC45A1,0.0,0.0,0.0,1.0,0.0,0.0
SLC47A1,0.0,1.0,0.0,0.0,0.0,0.0
SLC4A10,0.0,1.0,0.0,0.0,0.0,0.0
SLC4A3,0.0,1.0,0.0,0.0,0.0,0.0
SLC4A7,0.0,1.0,0.0,0.0,0.0,0.0
SLC5A1,0.0,0.0,0.0,1.0,0.0,0.0
SLC5A3,0.0,1.0,1.0,0.0,0.0,0.0
SLC6A2,0.0,1.0,0.0,0.0,0.0,0.0
SLC6A6,0.0,1.0,0.0,0.0,0.0,0.0
SLC7A1,0.0,1.0,0.0,0.0,0.0,0.0
SLC7A10,1.0,0.0,0.0,0.0,0.0,0.0
SLC7A5,1.0,0.0,0.0,1.0,0.0,0.0
SLC7A7,0.0,1.0,0.0,1.0,0.0,0.0
SLC8A1,0.0,1.0,0.0,0.0,0.0,0.0
SLC9A4,1.0,0.0,0.0,0.0,0.0,0.0
SLC9A8,0.0,0.0,0.0,0.0,0.0,1.0
SLC9A9,0.0,0.0,0.0,1.0,0.0,0.0
SLC9B1,0.0,1.0,0.0,1.0,0.0,0.0
SLCO1B1,0.0,1.0,0.0,0.0,0.0,0.0
SLCO4A1,0.0,0.0,0.0,1.0,0.0,0.0
SLF2,0.0,0.0,0.0,1.0,0.0,0.0
SLIT2,0.0,0.0,0.0,1.0,0.0,0.0
SLIT3,0.0,1.0,0.0,0.0,0.0,0.0
SLITRK3,0.0,0.0,0.0,1.0,0.0,0.0
SLMAP,0.0,1.0,0.0,0.0,0.0,0.0
SLN,0.0,1.0,1.0,0.0,0.0,0.0
SLU7,1.0,0.0,0.0,0.0,0.0,0.0
SLX4,0.0,0.0,0.0,1.0,0.0,0.0
SMAD2,0.0,1.0,0.0,0.0,0.0,0.0
SMAD3,1.0,1.0,1.0,1.0,0.0,1.0
SMAD4,1.0,1.0,0.0,0.0,0.0,0.0
SMAD6,0.0,1.0,0.0,0.0,0.0,0.0
SMAD7,1.0,1.0,1.0,0.0,0.0,0.0
SMAD9,0.0,1.0,0.0,0.0,0.0,0.0
SMARCA4,0.0,1.0,1.0,0.0,0.0,0.0
SMARCAD1,0.0,0.0,0.0,1.0,0.0,0.0
SMARCAL1,0.0,1.0,0.0,0.0,0.0,0.0
SMARCE1,1.0,0.0,0.0,0.0,0.0,0.0
SMC1B,0.0,0.0,0.0,0.0,0.0,1.0
SMG6,0.0,1.0,1.0,0.0,0.0,0.0
SMG7,0.0,0.0,0.0,0.0,0.0,1.0
SMIM11,0.0,1.0,1.0,0.0,0.0,0.0
SMIM29,0.0,1.0,0.0,0.0,0.0,0.0
SMNDC1,0.0,1.0,0.0,0.0,0.0,0.0
SMO,0.0,1.0,0.0,0.0,0.0,0.0
SMOC1,0.0,1.0,0.0,0.0,0.0,0.0
SMTNL2,0.0,0.0,0.0,0.0,0.0,1.0
SMUG1,0.0,1.0,1.0,0.0,0.0,0.0
SMYD2,0.0,1.0,0.0,0.0,0.0,0.0
SNAPC2,0.0,0.0,0.0,1.0,0.0,0.0
SNAPC4,0.0,0.0,0.0,0.0,0.0,1.0
SND1,0.0,1.0,0.0,0.0,0.0,0.0
SNF8,0.0,0.0,0.0,1.0,0.0,0.0
SNTA1,0.0,1.0,0.0,0.0,0.0,0.0
SNTB1,0.0,0.0,0.0,1.0,0.0,0.0
SNTG1,0.0,1.0,0.0,0.0,0.0,0.0
SNX16,0.0,1.0,0.0,0.0,0.0,0.0
SNX29,0.0,0.0,0.0,1.0,0.0,0.0
SNX31,0.0,1.0,0.0,0.0,0.0,0.0
SOCS1,0.0,0.0,0.0,1.0,0.0,0.0
SOCS2,0.0,0.0,0.0,1.0,0.0,0.0
SOCS3,1.0,0.0,0.0,0.0,0.0,0.0
SOD2,0.0,1.0,0.0,0.0,0.0,0.0
SORBS2,0.0,1.0,1.0,1.0,0.0,0.0
SORCS3,0.0,1.0,0.0,0.0,0.0,0.0
SORL1,0.0,1.0,0.0,0.0,0.0,0.0
SOS1,0.0,1.0,0.0,0.0,0.0,0.0
SOS2,0.0,1.0,0.0,0.0,0.0,0.0
SOX14,0.0,0.0,0.0,0.0,0.0,1.0
SOX17,0.0,1.0,0.0,0.0,0.0,0.0
SOX3,0.0,1.0,0.0,0.0,0.0,0.0
SOX4,1.0,0.0,0.0,0.0,0.0,1.0
SOX5,0.0,1.0,0.0,1.0,0.0,1.0
SOX6,0.0,1.0,1.0,0.0,0.0,0.0
SOX7,0.0,1.0,0.0,0.0,0.0,0.0
SOX9,0.0,1.0,0.0,0.0,0.0,0.0
SP110,0.0,1.0,0.0,0.0,1.0,0.0
SP140,0.0,1.0,0.0,0.0,1.0,1.0
SP140L,0.0,0.0,0.0,0.0,1.0,0.0
SP4,0.0,0.0,0.0,0.0,1.0,0.0
SP8,0.0,0.0,0.0,1.0,0.0,0.0
SP9,0.0,0.0,0.0,1.0,0.0,0.0
SPAG16,0.0,1.0,0.0,0.0,0.0,0.0
SPARC,0.0,1.0,1.0,0.0,0.0,0.0
SPATA13,0.0,0.0,0.0,1.0,0.0,0.0
SPATA31D1,0.0,1.0,0.0,0.0,0.0,0.0
SPATA31D3,0.0,0.0,0.0,0.0,0.0,1.0
SPATA31D4,0.0,0.0,0.0,0.0,0.0,1.0
SPATA32,1.0,0.0,0.0,0.0,0.0,0.0
SPATS2L,0.0,1.0,0.0,0.0,0.0,0.0
SPC24,0.0,1.0,1.0,0.0,0.0,0.0
SPDEF,0.0,0.0,0.0,0.0,1.0,0.0
SPDYE5,0.0,1.0,0.0,0.0,0.0,0.0
SPECC1L,0.0,1.0,1.0,0.0,0.0,0.0
SPECC1L-ADORA2A,0.0,1.0,1.0,0.0,0.0,0.0
SPEG,0.0,1.0,0.0,0.0,0.0,0.0
SPEN,0.0,1.0,0.0,0.0,0.0,0.0
SPG7,0.0,0.0,0.0,1.0,0.0,0.0
SPHKAP,0.0,0.0,0.0,1.0,0.0,0.0
SPI1,0.0,1.0,0.0,0.0,0.0,0.0
SPINK1,0.0,0.0,0.0,1.0,0.0,0.0
SPOCK2,0.0,0.0,0.0,1.0,0.0,0.0
SPON1,0.0,1.0,0.0,0.0,0.0,0.0
SPPL3,1.0,0.0,0.0,1.0,0.0,0.0
SPRED1,0.0,1.0,0.0,0.0,0.0,0.0
SPRED2,0.0,1.0,0.0,1.0,0.0,1.0
SPRY2,0.0,0.0,0.0,1.0,0.0,0.0
SPRY4,0.0,1.0,0.0,0.0,0.0,0.0
SPRYD3,0.0,1.0,0.0,1.0,0.0,0.0
SPSB1,1.0,0.0,0.0,0.0,0.0,0.0
SPTBN1,0.0,1.0,0.0,0.0,0.0,0.0
SPTBN5,0.0,1.0,0.0,0.0,0.0,0.0
SPTLC1,0.0,1.0,0.0,0.0,0.0,0.0
SQLE,0.0,1.0,0.0,0.0,0.0,0.0
SRBD1,0.0,1.0,0.0,0.0,0.0,0.0
SREBF1,0.0,1.0,0.0,1.0,0.0,0.0
SRFBP1,0.0,1.0,1.0,0.0,0.0,0.0
SRP54,0.0,0.0,0.0,1.0,0.0,0.0
SRPX,0.0,1.0,0.0,0.0,0.0,0.0
SRRM4,0.0,0.0,0.0,1.0,0.0,0.0
SRY,0.0,1.0,0.0,0.0,0.0,0.0
SSPN,0.0,1.0,0.0,1.0,0.0,0.0
SSR1,0.0,0.0,0.0,1.0,0.0,0.0
SSU72L6,0.0,1.0,1.0,0.0,0.0,0.0
SSUH2,0.0,1.0,0.0,0.0,0.0,0.0
ST3GAL4,0.0,1.0,0.0,0.0,0.0,0.0
ST6GAL1,0.0,0.0,0.0,1.0,0.0,0.0
ST7L,0.0,1.0,0.0,0.0,0.0,0.0
STAB2,0.0,1.0,0.0,0.0,0.0,0.0
STAG1,0.0,1.0,1.0,0.0,0.0,0.0
STAMBPL1,0.0,1.0,0.0,0.0,0.0,0.0
STARD10,0.0,0.0,0.0,1.0,0.0,0.0
STARD13,0.0,1.0,0.0,0.0,0.0,0.0
STARD6,1.0,0.0,0.0,0.0,0.0,0.0
STAT1,0.0,0.0,0.0,0.0,0.0,1.0
STAT3,0.0,0.0,0.0,1.0,0.0,1.0
STAT4,0.0,1.0,0.0,1.0,0.0,1.0
STAT5B,1.0,0.0,0.0,0.0,0.0,0.0
STAT6,1.0,1.0,1.0,0.0,0.0,0.0
STAU2,0.0,0.0,0.0,1.0,0.0,0.0
STEAP1,0.0,0.0,0.0,1.0,0.0,0.0
STEAP1B,1.0,1.0,0.0,0.0,0.0,0.0
STEAP2,0.0,0.0,0.0,1.0,0.0,0.0
STIM2,0.0,1.0,0.0,0.0,0.0,0.0
STING1,0.0,1.0,0.0,0.0,0.0,0.0
STK17B,0.0,0.0,0.0,1.0,0.0,0.0
STK31,0.0,0.0,0.0,1.0,0.0,0.0
STK32B,0.0,1.0,1.0,0.0,0.0,0.0
STK35,0.0,0.0,0.0,1.0,0.0,0.0
STKLD1,0.0,1.0,0.0,0.0,0.0,0.0
STN1,0.0,1.0,1.0,0.0,0.0,0.0
STOX1,0.0,1.0,0.0,0.0,0.0,0.0
STT3B,0.0,1.0,0.0,0.0,0.0,0.0
STX18,0.0,1.0,0.0,0.0,0.0,0.0
STX8,1.0,0.0,0.0,0.0,0.0,0.0
STXBP5,0.0,1.0,0.0,0.0,0.0,0.0
STXBP6,1.0,0.0,0.0,0.0,0.0,0.0
SUDS3,0.0,0.0,0.0,1.0,0.0,0.0
SUGCT,0.0,1.0,0.0,1.0,0.0,0.0
SUGP1,0.0,0.0,0.0,1.0,0.0,0.0
SULT1A2,0.0,0.0,0.0,1.0,0.0,0.0
SUMO4,0.0,0.0,0.0,1.0,0.0,0.0
SUN1,0.0,1.0,0.0,0.0,0.0,0.0
SUN2,0.0,1.0,0.0,0.0,0.0,0.0
SUOX,1.0,0.0,0.0,1.0,0.0,0.0
SUPT20H,0.0,0.0,0.0,0.0,0.0,1.0
SUPV3L1,0.0,0.0,0.0,1.0,0.0,0.0
SV2B,0.0,0.0,0.0,1.0,0.0,0.0
SVEP1,0.0,1.0,1.0,0.0,0.0,0.0
SWAP70,0.0,1.0,1.0,0.0,0.0,1.0
SYCE2,0.0,0.0,0.0,1.0,0.0,0.0
SYK,0.0,1.0,0.0,0.0,0.0,0.0
SYN2,0.0,0.0,0.0,1.0,0.0,0.0
SYN3,0.0,1.0,0.0,0.0,0.0,0.0
SYNE1,0.0,1.0,0.0,0.0,0.0,0.0
SYNE2,0.0,1.0,0.0,0.0,0.0,0.0
SYNGR1,0.0,0.0,0.0,0.0,0.0,1.0
SYNPO2L,0.0,1.0,0.0,0.0,0.0,0.0
SYT1,0.0,1.0,0.0,0.0,0.0,0.0
SYT10,0.0,0.0,0.0,1.0,0.0,0.0
SYT13,1.0,0.0,0.0,1.0,0.0,0.0
SYT14,0.0,1.0,0.0,0.0,0.0,0.0
SYTL5,0.0,1.0,0.0,0.0,0.0,0.0
TAB2,0.0,1.0,0.0,1.0,0.0,0.0
TACR1,1.0,0.0,0.0,0.0,0.0,0.0
TAF1,0.0,1.0,0.0,0.0,0.0,0.0
TAF10,0.0,1.0,0.0,0.0,0.0,0.0
TAF1A,0.0,1.0,0.0,0.0,0.0,0.0
TAF4B,0.0,1.0,0.0,0.0,0.0,0.0
TAFA5,0.0,1.0,0.0,0.0,0.0,0.0
TAFAZZIN,0.0,1.0,0.0,0.0,0.0,0.0
TAGAP,0.0,0.0,0.0,1.0,0.0,1.0
TAMM41,0.0,1.0,0.0,0.0,0.0,0.0
TANGO2,0.0,1.0,0.0,0.0,0.0,0.0
TAOK3,0.0,0.0,0.0,1.0,0.0,0.0
TAP2,0.0,0.0,0.0,1.0,0.0,1.0
TAS2R1,0.0,1.0,0.0,0.0,0.0,0.0
TBC1D19,0.0,1.0,0.0,0.0,0.0,0.0
TBC1D4,0.0,0.0,0.0,1.0,0.0,0.0
TBCD,0.0,1.0,0.0,0.0,0.0,0.0
TBCK,0.0,1.0,0.0,0.0,0.0,0.0
TBL1XR1,1.0,0.0,0.0,0.0,0.0,0.0
TBX1,0.0,1.0,0.0,0.0,0.0,0.0
TBX2,0.0,1.0,0.0,0.0,0.0,0.0
TBX20,0.0,1.0,1.0,0.0,0.0,0.0
TBX21,1.0,0.0,0.0,0.0,0.0,0.0
TBX3,0.0,1.0,0.0,0.0,0.0,0.0
TBX4,0.0,1.0,0.0,0.0,0.0,0.0
TBX5,0.0,1.0,0.0,0.0,0.0,0.0
TBXAS1,0.0,1.0,0.0,0.0,0.0,0.0
TC2N,0.0,1.0,0.0,0.0,0.0,0.0
TCAP,0.0,1.0,0.0,0.0,0.0,0.0
TCEA2,0.0,1.0,0.0,1.0,0.0,0.0
TCF12,0.0,0.0,0.0,1.0,0.0,0.0
TCF19,0.0,0.0,0.0,1.0,0.0,0.0
TCF21,0.0,1.0,1.0,0.0,0.0,0.0
TCF3,0.0,0.0,0.0,1.0,0.0,0.0
TCF4,0.0,0.0,0.0,1.0,0.0,0.0
TCF7,0.0,0.0,0.0,0.0,0.0,1.0
TCF7L2,0.0,1.0,1.0,1.0,0.0,0.0
TCHHL1,1.0,0.0,0.0,0.0,0.0,0.0
TCIRG1,0.0,1.0,0.0,0.0,0.0,0.0
TCTE1,0.0,0.0,0.0,0.0,0.0,1.0
TDRD15,0.0,1.0,1.0,1.0,0.0,0.0
TDRKH,0.0,1.0,1.0,0.0,0.0,0.0
TEC,0.0,0.0,0.0,0.0,0.0,1.0
TECRL,0.0,1.0,0.0,0.0,0.0,0.0
TEK,0.0,1.0,0.0,0.0,0.0,0.0
TENM2,0.0,0.0,0.0,1.0,0.0,0.0
TENM3,1.0,1.0,0.0,1.0,0.0,0.0
TENT5A,0.0,1.0,1.0,0.0,0.0,0.0
TENT5C,0.0,0.0,0.0,1.0,0.0,0.0
TERT,0.0,1.0,1.0,0.0,1.0,0.0
TESPA1,1.0,0.0,0.0,0.0,0.0,0.0
TET1,0.0,0.0,0.0,1.0,0.0,0.0
TET2,0.0,1.0,1.0,1.0,0.0,0.0
TET3,0.0,0.0,0.0,0.0,0.0,1.0
TEX29,0.0,0.0,0.0,1.0,0.0,0.0
TEX9,0.0,1.0,0.0,0.0,0.0,0.0
TFAP2B,0.0,1.0,0.0,1.0,0.0,0.0
TFCP2L1,0.0,1.0,0.0,0.0,0.0,0.0
TFRC,1.0,0.0,0.0,1.0,0.0,0.0
TGFB1,0.0,1.0,1.0,1.0,0.0,0.0
TGFB2,0.0,1.0,0.0,0.0,0.0,0.0
TGFB3,0.0,1.0,0.0,0.0,0.0,0.0
TGFBR1,1.0,1.0,0.0,0.0,0.0,0.0
TGFBR2,0.0,1.0,0.0,0.0,0.0,0.0
TH,0.0,0.0,0.0,1.0,0.0,0.0
THADA,0.0,1.0,0.0,1.0,0.0,1.0
THBS1,0.0,0.0,0.0,1.0,0.0,0.0
THBS2,0.0,1.0,0.0,0.0,0.0,0.0
THEMIS,1.0,0.0,0.0,0.0,1.0,0.0
THRB,0.0,1.0,0.0,0.0,0.0,0.0
THSD1,0.0,1.0,0.0,0.0,0.0,0.0
THSD4,0.0,1.0,0.0,0.0,0.0,0.0
THSD7A,0.0,1.0,1.0,0.0,0.0,0.0
TIGAR,0.0,0.0,0.0,1.0,0.0,0.0
TIMD4,0.0,1.0,0.0,0.0,0.0,0.0
TIMP3,0.0,1.0,0.0,0.0,0.0,0.0
TIMP4,0.0,0.0,0.0,1.0,0.0,0.0
TIPARP,1.0,0.0,0.0,0.0,0.0,0.0
TKFC,0.0,1.0,0.0,0.0,0.0,0.0
TLDC2,0.0,1.0,0.0,0.0,0.0,0.0
TLE1,0.0,0.0,0.0,1.0,0.0,1.0
TLE3,0.0,1.0,0.0,0.0,0.0,0.0
TLE4,0.0,0.0,0.0,1.0,0.0,0.0
TLL1,0.0,1.0,0.0,1.0,0.0,0.0
TLN1,0.0,1.0,0.0,0.0,0.0,0.0
TLR1,1.0,0.0,0.0,0.0,0.0,1.0
TLR10,1.0,0.0,0.0,0.0,0.0,0.0
TLR4,0.0,0.0,0.0,0.0,0.0,1.0
TLR6,1.0,0.0,0.0,0.0,0.0,0.0
TM4SF4,0.0,0.0,0.0,1.0,0.0,0.0
TM6SF2,0.0,0.0,0.0,1.0,0.0,0.0
TM9SF2,1.0,0.0,0.0,1.0,0.0,0.0
TMC1,0.0,0.0,0.0,1.0,0.0,0.0
TMCO5A,0.0,1.0,0.0,0.0,0.0,0.0
TMEFF2,0.0,1.0,0.0,0.0,0.0,0.0
TMEM106B,0.0,1.0,1.0,1.0,0.0,0.0
TMEM121,0.0,0.0,0.0,1.0,0.0,0.0
TMEM126A,0.0,1.0,0.0,0.0,0.0,0.0
TMEM131L,0.0,1.0,0.0,0.0,0.0,0.0
TMEM151B,0.0,0.0,0.0,0.0,0.0,1.0
TMEM154,0.0,0.0,0.0,1.0,0.0,0.0
TMEM161B,0.0,1.0,0.0,1.0,0.0,0.0
TMEM17,0.0,0.0,0.0,0.0,0.0,1.0
TMEM174,0.0,0.0,0.0,0.0,0.0,1.0
TMEM176A,0.0,0.0,0.0,1.0,0.0,0.0
TMEM176B,0.0,0.0,0.0,1.0,0.0,0.0
TMEM179,0.0,0.0,0.0,0.0,0.0,1.0
TMEM18,0.0,1.0,1.0,1.0,0.0,0.0
TMEM184C,0.0,1.0,0.0,0.0,0.0,0.0
TMEM200A,0.0,1.0,1.0,0.0,0.0,0.0
TMEM232,1.0,0.0,0.0,0.0,0.0,0.0
TMEM235,0.0,0.0,0.0,0.0,0.0,1.0
TMEM270,1.0,1.0,0.0,0.0,0.0,0.0
TMEM273,0.0,1.0,0.0,0.0,0.0,0.0
TMEM43,0.0,1.0,0.0,0.0,0.0,0.0
TMEM60,0.0,1.0,0.0,0.0,0.0,0.0
TMEM67,0.0,0.0,0.0,1.0,0.0,0.0
TMEM72,0.0,1.0,0.0,0.0,0.0,0.0
TMEM87B,0.0,0.0,0.0,1.0,0.0,0.0
TMEM91,0.0,1.0,1.0,0.0,0.0,0.0
TMOD1,0.0,1.0,0.0,0.0,0.0,0.0
TMPO,0.0,1.0,0.0,0.0,0.0,0.0
TMPRSS5,0.0,0.0,0.0,0.0,1.0,0.0
TNF,0.0,0.0,0.0,0.0,0.0,1.0
TNFAIP3,1.0,0.0,0.0,1.0,0.0,1.0
TNFAIP8,1.0,0.0,0.0,0.0,0.0,0.0
TNFRSF11A,1.0,0.0,0.0,0.0,0.0,0.0
TNFRSF11B,0.0,0.0,0.0,1.0,0.0,0.0
TNFRSF14,1.0,0.0,0.0,0.0,0.0,1.0
TNFRSF1A,0.0,1.0,0.0,0.0,0.0,1.0
TNFRSF8,1.0,0.0,0.0,0.0,0.0,0.0
TNFRSF9,0.0,0.0,0.0,0.0,0.0,1.0
TNFSF11,1.0,0.0,0.0,1.0,0.0,0.0
TNFSF15,1.0,0.0,0.0,1.0,0.0,1.0
TNFSF18,0.0,0.0,0.0,0.0,0.0,1.0
TNFSF4,1.0,0.0,0.0,0.0,0.0,1.0
TNIP1,0.0,0.0,0.0,1.0,0.0,1.0
TNNC1,0.0,1.0,0.0,0.0,0.0,0.0
TNNI3,0.0,1.0,0.0,0.0,0.0,0.0
TNNI3K,0.0,1.0,0.0,0.0,0.0,0.0
TNNT2,0.0,1.0,0.0,0.0,0.0,0.0
TNP1,0.0,1.0,0.0,0.0,0.0,0.0
TNPO3,0.0,0.0,0.0,0.0,0.0,1.0
TNRC18,0.0,0.0,0.0,1.0,0.0,1.0
TNRC6A,0.0,1.0,0.0,0.0,0.0,0.0
TNRC6B,0.0,0.0,0.0,1.0,0.0,0.0
TNS1,0.0,1.0,1.0,1.0,0.0,0.0
TNS2,0.0,1.0,0.0,0.0,0.0,0.0
TOM1,0.0,0.0,0.0,1.0,0.0,0.0
TOM1L2,0.0,1.0,0.0,0.0,0.0,0.0
TOMM40,0.0,1.0,1.0,0.0,0.0,0.0
TOX,0.0,0.0,0.0,1.0,0.0,0.0
TOX2,0.0,1.0,0.0,0.0,0.0,0.0
TP53,0.0,1.0,0.0,0.0,1.0,0.0
TP53INP1,0.0,1.0,0.0,1.0,0.0,0.0
TP63,0.0,0.0,0.0,0.0,1.0,0.0
TPCN2,0.0,0.0,0.0,1.0,0.0,0.0
TPD52,1.0,0.0,0.0,0.0,0.0,1.0
TPM1,0.0,1.0,0.0,0.0,0.0,0.0
TPO,0.0,0.0,0.0,1.0,0.0,0.0
TPPP,0.0,1.0,0.0,0.0,0.0,0.0
TRAF1,1.0,0.0,0.0,0.0,0.0,1.0
TRAF3,1.0,0.0,0.0,1.0,0.0,0.0
TRAF3IP2,0.0,0.0,0.0,1.0,0.0,1.0
TRANK1,0.0,0.0,0.0,1.0,0.0,0.0
TRAP1,1.0,0.0,0.0,0.0,0.0,0.0
TRAPPC9,0.0,1.0,0.0,0.0,0.0,0.0
TRDN,0.0,1.0,0.0,0.0,0.0,0.0
TREX1,0.0,1.0,0.0,0.0,0.0,0.0
TRHR,0.0,0.0,0.0,1.0,0.0,0.0
TRIB1,0.0,1.0,1.0,1.0,0.0,1.0
TRIB2,0.0,0.0,0.0,1.0,0.0,0.0
TRIM26,1.0,0.0,0.0,0.0,0.0,0.0
TRIM36,0.0,1.0,0.0,0.0,0.0,0.0
TRIM5,0.0,1.0,1.0,0.0,0.0,0.0
TRIM51G,0.0,1.0,0.0,0.0,0.0,0.0
TRIM63,0.0,1.0,0.0,0.0,0.0,0.0
